z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    V98               sigma           RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.193893      8.066901      43.724400      -1.483021      2.834000      2.500000      0.769759      1.057546       2.526146      -1013.124593      181.178256      187.96565010      35.70843870      53495      2010      255
0.241874      8.285555      43.939300      -1.486776      2.671000      4.000000      0.818090      -0.920141      2.472072      -726.236016       169.338948      243.01738600      7.03436250       53498      1730      121
0.319426      8.071353      44.364000      -0.847873      2.795000      4.000000      0.974386      -1.209059      2.863375      -1303.171342      235.029258      241.66920610      8.39823820       53498      1730      379
0.166225      7.755949      43.812800      -1.083670      2.169000      3.000000      0.833915      0.000009       2.501001      -1003.678313      378.611776      194.91061320      30.63109360      53499      2011      515
0.235478      7.959974      44.083000      -1.017494      2.952000      3.000000      0.876707      -1.198384      2.538581      -1237.050204      528.045007      219.10871660      31.55173490      53501      1842      217
0.134659      7.917200      43.997500      -1.060221      2.903000      3.500000      0.695360      0.303813       2.702267      -1420.054226      416.219978      182.94835910      34.14761260      53503      1708      399
0.242938      8.004639      43.789400      -1.355760      2.839000      2.500000      0.525920      -0.123759      2.586601      -1532.113100      653.313700      205.67093110      32.20875820      53503      2024      299
0.352244      8.705886      44.449400      -1.397007      2.873000      4.000000      0.732408      -1.667059      2.598283      -888.313220       309.833895      241.28552090      23.47781820      53524      1851      028
0.083832      7.492049      43.285600      -1.346969      2.877000      2.500000      0.798784      0.043635       2.365521      -788.130087       302.621813      224.11206060      32.58401760      53531      1647      043
0.238488      8.270887      44.020500      -1.390908      3.355000      5.000000      0.857851      -1.089782      2.631058      -1332.408628      543.728949      222.64604050      32.68590830      53531      1647      225
0.159483      8.252994      43.840600      -1.552914      2.255000      2.000000      0.950191      -0.167302      2.370292      -829.768423       299.150242      220.51612670      12.79253920      53531      1712      440
0.183091      8.352799      44.278100      -1.215220      3.178000      3.500000      0.824563      -1.101979      2.604309      -1058.550551      215.933916      241.75386490      24.84906310      53533      1656      148
0.055919      7.891157      43.398900      -1.632778      2.970000      2.000000      0.693762      2.144337       2.684150      -1268.370029      434.826730      214.78463080      7.91379520       53533      1811      258
0.222368      7.945375      43.714300      -1.371595      2.317000      2.500000      0.601809      1.663913       2.630848      -1493.798243      282.728106      215.37372690      9.64234950       53533      1811      459
0.051902      7.025429      43.017300      -1.148649      2.470000      3.500000      0.730674      -0.124615      2.502441      -1005.924248      405.848729      219.83669410      9.47166010       53535      1711      246
0.185375      7.959771      43.791200      -1.309091      2.944000      2.500000      0.928007      0.305719       2.683204      -1221.697198      263.227374      206.29815210      25.42444470      53535      2115      347
0.293689      8.384953      44.014800      -1.510673      2.728000      4.000000      0.680087      -0.062839      2.570301      -1413.069494      576.907707      235.09346410      23.63704900      53556      2169      344
0.204422      8.651712      43.966100      -1.826133      2.331000      2.000000      0.770292      1.817401       2.696419      -1375.194827      264.682468      237.68481250      23.78080650      53556      2169      620
0.301607      8.469166      44.366700      -1.242987      2.322000      4.000000      0.909280      -0.949577      2.556321      -1170.935338      417.654919      247.87644240      18.30658580      53558      2207      401
0.332066      8.660154      44.684300      -1.116374      2.814000      4.500000      0.942345      -1.695491      2.576347      -919.638057       301.533438      132.10061020      16.95045590      53708      2279      098
0.340865      8.187610      44.420100      -0.908031      2.990000      3.500000      0.871361      -1.968983      2.278441      -1036.362021      383.987505      140.64942650      21.29887670      53708      2289      342
0.302013      8.220341      44.466200      -0.894662      2.255000      4.000000      0.842225      -1.745763      2.526837      -821.942815       161.360208      128.69218340      19.36138180      53709      2275      503
0.148019      7.990016      43.823600      -1.306936      2.403000      3.000000      0.676093      0.045826       2.534241      -863.487420       281.474600      130.47506950      16.11159460      53711      2278      081
0.213697      7.914529      43.993500      -1.061550      2.391000      4.500000      0.728353      -1.114735      2.388513      -829.226165       325.672782      128.98255280      15.45199750      53712      2276      055
0.268099      8.210774      44.111100      -1.240195      2.687000      2.500000      0.769692      0.146092       2.659275      -1405.065586      332.446466      121.32480190      15.50040530      53713      2267      248
