z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.226913      8.607728      44.008200      -1.740048      2.641000      2.000000      0.904936      0.930010       2.805301      205.34227800      8.46995970       53886      1804      312
0.080352      7.545428      43.464700      -1.221249      2.760000      3.500000      0.823518      -0.984806      2.372563      205.69143670      9.44694220       53886      1804      415
0.095620      8.294332      43.552500      -1.882353      2.949000      2.000000      0.773635      0.884781       2.478202      243.92006180      5.46913950       53886      1823      615
0.267124      8.252309      44.377200      -1.015629      2.335000      4.000000      0.812959      -0.666729      2.575561      236.13725540      20.44062740      53886      2168      400
0.296380      8.025972      44.163900      -1.002593      2.921000      4.500000      0.970095      -1.066274      2.547052      236.96130450      21.06413960      53886      2168      537
0.245434      8.007137      43.953200      -1.194458      2.426000      3.000000      0.900426      0.297799       2.553169      235.81393680      17.96319030      53889      2167      146
0.325195      7.588783      44.113100      -0.616204      2.670000      4.000000      0.965557      -1.794598      2.446896      235.06610140      17.91433110      53889      2167      235
0.186780      8.484520      44.410200      -1.214841      3.035000      5.000000      0.781230      -2.145190      2.620857      219.57003620      7.59811290       53903      1813      285
0.163310      8.110067      43.707300      -1.543287      2.574000      2.500000      0.965876      0.011598       2.509186      198.77232740      29.02068170      53904      2009      029
0.172470      7.762062      43.917800      -0.984783      2.969000      2.500000      0.465851      0.173652       2.572178      198.72489300      29.73336510      53904      2009      631
0.275950      8.575257      44.367400      -1.348378      2.947000      4.000000      0.697744      -1.043859      2.742764      243.76189420      17.15893770      53904      2201      419
0.088702      7.282543      43.615200      -1.223339      3.946000      2.500000      0.424885      1.207132       2.851378      192.24963490      -1.15982060      51609      0292      218
0.075663      7.200635      43.149200      -0.875440      2.237000      2.000000      0.359790      2.230543       2.398666      170.66019500      1.05976280       51612      0280      448
0.158262      7.512779      43.448600      -1.586138      2.844000      2.500000      0.885859      0.608197       2.339299      216.14177700      -0.63327700      51613      0305      209
0.063041      7.442913      42.868700      -1.431960      2.607000      2.000000      0.442709      1.557564       2.508031      145.62226970      0.03479850       51630      0266      227
0.373666      8.176689      44.358000      -1.360858      2.796000      3.000000      0.853822      0.375066       2.537361      217.74535990      0.58442120       51637      0306      461
0.119491      7.884642      43.439600      -0.867744      2.710000      1.500000      0.246528      2.675210       2.646764      218.44325130      0.63477210       51637      0306      548
0.093620      7.612806      43.293100      -0.908137      2.843000      1.500000      0.381310      1.706974       2.451872      235.11956490      0.64375530       51663      0315      509
0.106209      6.849117      42.746400      -1.296846      2.820000      3.000000      0.744578      0.581689       2.403395      211.62540740      -0.32760510      51688      0302      227
0.134518      7.940501      43.478500      -0.686138      2.859000      3.500000      0.760584      0.710200       2.436963      259.27985800      64.02922090      51691      0350      008
0.078729      7.325426      43.114700      -1.700656      2.904000      3.500000      0.934732      1.945870       2.512209      258.56127580      65.10728680      51691      0350      520
0.230753      7.655980      43.828600      -0.456794      2.722000      3.000000      0.916270      0.042762       2.422513      197.45640850      -1.85008170      51692      0339      606
0.067030      7.007206      42.882000      -1.436826      3.127000      2.000000      0.271200      1.806453       2.555220      7.94782810        -0.73416850      51782      0391      003
0.251067      8.154848      43.877400      -1.115949      2.922000      3.500000      0.800092      -0.081618      2.586634      6.23401020        1.20755010       51782      0391      324
0.118778      7.656446      43.345900      -0.698919      2.181000      2.000000      0.729386      2.287887       2.543339      257.31854750      57.90625930      51788      0355      336
0.106820      7.374469      43.294400      -2.151305      3.035000      2.500000      0.824712      1.605791       2.399930      0.71502160        0.13354950       51791      0387      073
0.224150      6.882356      43.740900      -1.112476      2.602000      2.500000      0.880218      0.177139       2.799705      259.28141680      60.88263560      51792      0354      394
0.324473      7.854260      44.087800      -1.090825      3.226000      2.000000      0.844810      0.283816       2.507966      1.36119100        -1.21506070      51793      0388      297
0.137661      7.528791      43.464600      -1.914430      3.020000      4.500000      0.823105      -0.904342      2.433502      11.38949110       -0.96912730      51794      0393      090
0.153333      7.650237      43.554900      -1.081363      2.792000      2.000000      0.671599      1.206291       2.632608      3.92269740        -0.78998490      51795      0389      131
