PSO Pan-STARRS1    Identifier RAdeg    DECdeg     Period    PM
PSO J010.1225+40.7694 1712229 10.12251 40.76945   5.262361  0.000599
PSO J010.1291+40.7706 1712485 10.12908 40.77060   5.354494  0.000771
PSO J010.1162+40.7717 1712799 10.11621 40.77172   5.427880  0.000790
PSO J009.9558+40.7714 1713137 09.95578 40.77139   5.169312  0.002138
PSO J009.9900+40.7813 1716421 09.99000 40.78128   5.146264  0.000912
PSO J009.9968+40.7970 1721729 09.99678 40.79701   5.818475  0.000678
PSO J010.0312+40.8071 1726214 10.03122 40.80712   5.046231  0.000679
PSO J010.2535+40.8090 1726431 10.25354 40.80903   5.662290  0.000525
PSO J010.1456+40.8085 1726467 10.14557 40.80853   5.554276  0.000746
PSO J009.9909+40.8316 1737138 09.99095 40.83155   5.404084  0.000595
PSO J010.1789+40.8344 1737765 10.17889 40.83444   5.513408  0.000498
PSO J009.9978+40.8773 1756117 09.99775 40.87730   5.048235  0.000605
PSO J010.2075+40.8807 1756966 10.20751 40.88072   5.068679  0.000735
PSO J009.9986+40.8807 1757579 09.99859 40.88074   5.439544  0.000639
PSO J010.1896+40.8843 1758406 10.18963 40.88434   5.946601  0.001470
PSO J010.1080+40.9124 1770312 10.10800 40.91244   5.167444  0.000736
PSO J010.1185+40.9185 1772969 10.11851 40.91854   5.432714  0.000591
PSO J010.1861+40.9382 1780871 10.18614 40.93819   5.297421  0.000787
PSO J010.1549+40.9763 1795538 10.15487 40.97630   5.559906  0.000919
PSO J009.9790+40.9940 1803353 09.97904 40.99397   5.480725  0.000697
PSO J010.1541+40.9979 1804457 10.15415 40.99793   5.783524  0.000819
PSO J010.2421+41.0006 1805359 10.24210 41.00065   5.861314  0.000856
PSO J010.1890+41.0050 1807220 10.18902 41.00504   5.989849  0.001484
PSO J010.2451+41.0059 1807458 10.24512 41.00594   5.312532  0.000800
PSO J010.0759+41.0257 1815399 10.07592 41.02569   5.520955  0.000524
PSO J010.0092+41.0272 1816079 10.00919 41.02718   5.999341  0.000570
PSO J010.1511+41.0283 1816095 10.15108 41.02826   5.118015  0.000662
PSO J010.2033+41.0333 1817808 10.20329 41.03328   5.174925  0.001394
PSO J010.1884+41.0366 1819152 10.18837 41.03658   5.625848  0.001180
PSO J010.2203+41.0378 1819526 10.22026 41.03777   5.789214  0.000856
PSO J010.2470+41.0470 1823242 10.24702 41.04704   5.590341  0.000848
PSO J010.2344+41.0677 1829755 10.23444 41.06770   5.459791  0.001948
PSO J009.8372+40.7855 1859667 09.83725 40.78545   5.790403  0.000689
PSO J009.7979+40.8117 1866298 09.79791 40.81166   5.949447  0.000631
PSO J011.0564+41.2452  187679 11.05642 41.24521   5.523847  0.000501
PSO J011.0024+41.2476  188351 11.00245 41.24760   5.976428  0.000604
PSO J009.9271+40.8975 1886079 09.92711 40.89748   5.423517  0.001914
PSO J010.9210+41.2571  190910 10.92105 41.25706   5.346353  0.000540
PSO J011.8908+42.1967 2014406 11.89075 42.19674   5.370323  0.001367
PSO J011.4935+41.8119 2019367 11.49354 41.81191   5.375854  0.000688
PSO J011.4013+41.8347 2024562 11.40129 41.83468   5.643362  0.000821
PSO J011.4340+41.8438 2027590 11.43396 41.84378   5.153884  0.000601
PSO J011.4349+41.8716 2038272 11.43493 41.87159   5.504068  0.000661
PSO J011.5102+41.8831 2043001 11.51017 41.88312   5.898302  0.000731
PSO J011.4062+41.8855 2043729 11.40617 41.88548   5.262204  0.000877
PSO J011.3959+41.8999 2049846 11.39595 41.89986   5.502379  0.000991
PSO J011.3296+41.9050 2052033 11.32957 41.90500   5.444191  0.000718
PSO J011.3492+41.9103 2054319 11.34924 41.91033   5.962781  0.001698
PSO J011.5021+41.9286 2062292 11.50210 41.92856   5.786656  0.000716
PSO J011.4923+41.9421 2067891 11.49232 41.94210   5.251609  0.000508
PSO J011.6240+41.9469 2070225 11.62402 41.94689   5.258799  0.000382
PSO J011.5017+41.9507 2071653 11.50168 41.95074   5.482932  0.000513
PSO J011.4000+41.9765 2082849 11.40001 41.97651   5.386592  0.001348
PSO J011.4961+41.9778 2083613 11.49610 41.97783   5.240351  0.000498
PSO J011.4414+41.9792 2084099 11.44144 41.97916   5.288017  0.000608
PSO J011.4131+41.9934 2090397 11.41308 41.99343   5.720667  0.001251
PSO J011.4275+41.9974 2092110 11.42750 41.99742   5.580163  0.001308
PSO J011.4964+41.9972 2092186 11.49637 41.99718   5.223869  0.000656
PSO J011.3448+42.0174 2100803 11.34481 42.01740   5.969289  0.001173
PSO J011.7518+42.0586 2118657 11.75181 42.05863   5.419757  0.000609
PSO J011.5152+42.0608 2118917 11.51515 42.06081   5.182653  0.000827
PSO J011.6278+42.0610 2119240 11.62782 42.06098   5.214248  0.000822
PSO J011.3627+42.0634 2119611 11.36272 42.06341   5.758778  0.001220
PSO J011.7908+42.1105 2137931 11.79077 42.11049   5.241316  0.000643
PSO J011.3980+42.1392 2146909 11.39804 42.13919   5.614913  0.001913
PSO J011.1305+41.3702  217772 11.13053 41.37023   5.148428  0.000901
PSO J011.1125+41.8451 2177768 11.11254 41.84505   5.849937  0.001035
PSO J011.2147+41.8492 2179669 11.21472 41.84915   5.861637  0.000527
PSO J010.9387+41.8534 2181316 10.93869 41.85340   5.532207  0.000746
PSO J011.1624+41.8762 2190930 11.16244 41.87619   5.591322  0.000745
PSO J011.2573+41.8760 2190952 11.25728 41.87603   5.392600  0.000869
PSO J011.1864+41.8943 2198747 11.18638 41.89429   5.761285  0.000505
PSO J011.2427+41.8974 2200160 11.24267 41.89736   5.908368  0.000916
PSO J011.0826+41.9182 2207903 11.08257 41.91817   5.412439  0.000801
PSO J010.8953+41.9184 2207938 10.89534 41.91841   5.272254  0.000817
PSO J011.1998+41.9183 2208019 11.19982 41.91825   5.297800  0.000732
PSO J010.9395+41.9548 2220852 10.93945 41.95482   5.215093  0.000588
PSO J011.1974+41.9766 2228267 11.19742 41.97662   5.110939  0.000896
PSO J011.1042+41.9864 2231384 11.10415 41.98637   5.772175  0.000759
PSO J011.1501+42.0085 2238317 11.15010 42.00847   5.017080  0.000540
PSO J010.9961+42.0229 2242898 10.99613 42.02291   5.694974  0.000633
PSO J011.0934+42.0294 2244971 11.09345 42.02941   5.094005  0.000714
PSO J011.1275+42.0325 2245963 11.12747 42.03250   5.116012  0.000536
PSO J011.1752+42.0659 2255480 11.17517 42.06589   5.573127  0.000700
PSO J011.3461+42.0723 2257428 11.34615 42.07229   5.106230  0.000789
PSO J011.1779+41.4019  225897 11.17787 41.40185   5.118773  0.000586
PSO J011.2502+42.1138 2269245 11.25021 42.11378   5.559160  0.000808
PSO J011.2383+42.1153 2269668 11.23830 42.11525   5.810077  0.000800
PSO J011.1976+42.1236 2272033 11.19756 42.12358   5.341714  0.000579
PSO J011.1363+41.4097  227936 11.13633 41.40971   5.130316  0.000494
PSO J011.2228+41.4464  238093 11.22281 41.44637   5.839896  0.000511
PSO J012.1322+42.2755 2425865 12.13225 42.27555   5.059631  0.000816
PSO J011.8896+42.4228 2447949 11.88965 42.42280   5.509429  0.001058
PSO J011.9098+42.4416 2450307 11.90979 42.44160   5.348674  0.000677
PSO J011.6058+42.2408 2478314 11.60575 42.24078   5.895154  0.000699
PSO J011.5654+42.2516 2481582 11.56537 42.25158   5.209039  0.000636
PSO J011.5955+42.4171 2519146 11.59553 42.41715   5.466491  0.000708
PSO J011.5179+42.4299 2521335 11.51793 42.42986   5.820938  0.000668
PSO J011.2690+42.2118 2541350 11.26902 42.21176   5.440864  0.000728
PSO J010.4443+40.6631 2767122 10.44426 40.66314   5.197894  0.000619
PSO J010.4364+40.6763 2771353 10.43640 40.67631   5.336380  0.000569
PSO J010.1378+40.4828 2797056 10.13776 40.48277   5.286560  0.000609
PSO J010.0823+40.4884 2798900 10.08226 40.48837   5.094093  0.000766
PSO J010.1671+40.4892 2798997 10.16714 40.48920   5.323484  0.000972
PSO J010.0839+40.4918 2799973 10.08389 40.49178   5.622991  0.000698
PSO J010.0653+40.4987 2802076 10.06534 40.49870   5.379423  0.000593
PSO J010.1761+40.5166 2807304 10.17612 40.51656   5.673895  0.000802
PSO J010.2021+40.5276 2811014 10.20213 40.52760   5.381167  0.001100
PSO J010.1389+40.5301 2811973 10.13888 40.53011   5.580633  0.000720
PSO J010.1116+40.5308 2812294 10.11161 40.53081   5.395604  0.001501
PSO J010.1409+40.5323 2812768 10.14094 40.53233   5.920304  0.001180
PSO J010.0258+40.5404 2816205 10.02579 40.54039   5.308295  0.000683
PSO J010.0965+40.5498 2819169 10.09652 40.54983   5.081781  0.001400
PSO J010.1455+40.5509 2819428 10.14551 40.55086   5.103743  0.000488
PSO J010.0493+40.5536 2820581 10.04927 40.55363   5.497538  0.000776
PSO J009.9302+40.5598 2823532 09.93016 40.55979   5.009692  0.002773
PSO J010.0258+40.5621 2824203 10.02585 40.56212   5.328637  0.000509
PSO J010.0033+40.5627 2824507 10.00326 40.56269   5.260688  0.000512
PSO J010.1740+40.5677 2826404 10.17396 40.56774   5.982811  0.000833
PSO J010.2622+40.5707 2827380 10.26217 40.57075   5.730367  0.000727
PSO J010.1647+40.5708 2827637 10.16474 40.57078   5.580601  0.000858
PSO J010.3124+40.5718 2827724 10.31244 40.57178   5.207279  0.000861
PSO J010.2270+40.5714 2827729 10.22701 40.57142   5.460144  0.000620
PSO J010.2763+40.5733 2828442 10.27629 40.57331   5.813811  0.000620
PSO J010.1223+40.5742 2829282 10.12231 40.57415   5.182114  0.000713
PSO J010.0659+40.5741 2829423 10.06594 40.57407   5.593760  0.000602
PSO J010.2732+40.5798 2831485 10.27319 40.57981   5.795080  0.000759
PSO J010.1234+40.5848 2834257 10.12336 40.58479   5.319333  0.000547
PSO J010.2138+40.5859 2834597 10.21383 40.58588   5.069037  0.000583
PSO J010.4454+41.3014  283754 10.44539 41.30144   5.127838  0.000502
PSO J010.2580+40.5940 2837747 10.25801 40.59396   5.862120  0.000667
PSO J010.2532+40.5942 2837840 10.25316 40.59421   5.087572  0.000779
PSO J010.2318+40.5955 2838454 10.23181 40.59553   5.011835  0.000821
PSO J010.0798+40.6009 2840831 10.07981 40.60095   5.130448  0.000593
PSO J010.2194+40.6050 2842016 10.21937 40.60499   5.151381  0.000878
PSO J010.2623+40.6056 2842133 10.26233 40.60556   5.105775  0.000620
PSO J010.4506+41.3035  284314 10.45056 41.30353   5.939310  0.000682
PSO J010.2819+40.6149 2845480 10.28186 40.61490   5.024552  0.000559
PSO J010.3246+40.6187 2846715 10.32464 40.61869   5.438213  0.000556
PSO J010.1600+40.6179 2846841 10.16002 40.61794   5.079174  0.000593
PSO J010.2824+40.6216 2847930 10.28243 40.62160   5.016340  0.000699
PSO J010.2557+40.6229 2848470 10.25572 40.62285   5.484520  0.000780
PSO J009.9827+40.6283 2851325 09.98275 40.62832   5.121271  0.000745
PSO J009.9495+40.6460 2858110 09.94950 40.64601   5.767307  0.001685
PSO J010.1389+40.6487 2858561 10.13889 40.64872   5.166719  0.000603
PSO J009.9785+40.6489 2859104 09.97852 40.64892   5.420970  0.000723
PSO J010.2572+40.6563 2861472 10.25722 40.65635   5.496456  0.000527
PSO J010.0832+40.6597 2863398 10.08316 40.65966   5.484002  0.000487
PSO J010.4160+40.6710 2867414 10.41595 40.67099   5.520239  2.194160
PSO J009.9889+40.6687 2867499 09.98894 40.66866   5.263247  0.000573
PSO J010.3742+40.6747 2869243 10.37416 40.67473   5.280526  0.000955
PSO J009.9887+40.6731 2869597 09.98869 40.67306   5.902608  0.001300
PSO J009.9890+40.6732 2869707 09.98905 40.67323   5.901488  0.002864
PSO J010.0459+40.6763 2870753 10.04588 40.67625   5.842520  0.000585
PSO J010.3795+40.6830 2872574 10.37948 40.68298   5.294613  0.001208
PSO J010.0796+40.6823 2872929 10.07958 40.68234   5.980157  0.000730
PSO J010.0334+40.6822 2872962 10.03336 40.68215   5.637979  0.000628
PSO J010.1161+40.6869 2874192 10.11609 40.68691   5.353079  0.000804
PSO J010.1089+40.6960 2877149 10.10894 40.69596   5.722799  0.001872
PSO J010.0203+40.6959 2877327 10.02033 40.69593   5.246144  0.000531
PSO J010.0830+40.6984 2877826 10.08299 40.69837   5.749012  0.001468
PSO J010.3275+40.7081 2880654 10.32752 40.70809   5.428397  0.003691
PSO J010.3386+40.7141 2882643 10.33864 40.71406   5.213784  0.002989
PSO J010.0608+40.7147 2883578 10.06079 40.71472   5.645099  0.000812
PSO J010.1017+40.7323 2889252 10.10174 40.73232   5.495280  0.001728
PSO J010.0811+40.7392 2891870 10.08109 40.73920   5.350640  0.001703
PSO J010.1234+40.7423 2892773 10.12338 40.74230   5.423299  0.001922
PSO J010.0953+40.7441 2893381 10.09529 40.74406   5.367844  0.001331
PSO J010.1881+40.7460 2893954 10.18806 40.74604   5.800450  0.002221
PSO J010.0752+40.7491 2895597 10.07516 40.74911   5.657062  0.002592
PSO J009.7485+40.3979 2903334 09.74847 40.39790   5.067554  0.000563
PSO J009.7572+40.4199 2906549 09.75718 40.41987   5.548268  0.000702
PSO J009.7912+40.4361 2909421 09.79123 40.43605   5.347334  0.000777
PSO J009.8004+40.4471 2912541 09.80042 40.44713   5.828673  0.000882
PSO J009.5329+40.4687 2919992 09.53289 40.46867   5.210072  0.002142
PSO J010.4293+41.3320  292581 10.42932 41.33202   5.636544  0.000597
PSO J009.8691+40.5668 2947495 09.86913 40.56677   5.027423  0.000918
PSO J009.7209+40.6092 2959272 09.72085 40.60925   5.339831  0.000622
PSO J009.7681+40.6129 2960181 09.76806 40.61287   5.384067  0.000687
PSO J009.5555+40.6110 2960306 09.55554 40.61100   5.144169  0.000507
PSO J009.7824+40.6278 2964184 09.78242 40.62785   5.376160  0.000599
PSO J009.7792+40.6799 2977528 09.77922 40.67991   5.555365  0.000844
PSO J010.4976+41.3531  298233 10.49763 41.35313   5.327398  0.001042
PSO J010.5454+41.4100  312964 10.54536 41.41002   5.589345  0.001361
PSO J010.5085+41.4236  316399 10.50846 41.42364   5.568405  0.001033
PSO J010.5713+41.4398  320096 10.57132 41.43982   5.040246  0.000754
PSO J010.4728+41.4537  323334 10.47276 41.45373   5.217973  0.000578
PSO J009.8357+40.3300 3292241 09.83568 40.33001   5.748950  0.001125
PSO J009.8348+40.3480 3298341 09.83477 40.34802   5.521608  0.005065
PSO J009.8347+40.3482 3298432 09.83471 40.34816   5.520677  0.014045
PSO J009.7433+40.3524 3300159 09.74334 40.35243   5.925898  0.002941
PSO J010.7493+39.9306 3338563 10.74934 39.93063   5.878464  0.010603
PSO J010.4951+41.2261  389775 10.49506 41.22605   5.527806  0.000629
PSO J010.7256+41.4424  462984 10.72556 41.44245   5.965126  0.002656
PSO J010.8321+41.0924  478500 10.83205 41.09236   5.845679  0.001385
PSO J010.8334+41.1399  493542 10.83339 41.13985   5.173482  0.000805
PSO J010.1753+41.0651  545794 10.17528 41.06509   5.759072  0.000763
PSO J010.1138+41.0801  548882 10.11383 41.08012   5.590796  0.000699
PSO J010.1444+41.0805  548913 10.14445 41.08050   5.377817  0.000543
PSO J010.2163+41.0928  552225 10.21632 41.09280   5.989308  0.000813
PSO J010.3797+41.0991  554077 10.37967 41.09913   5.867199  0.000713
PSO J010.0611+41.1039  556385 10.06108 41.10388   5.795518  0.000791
PSO J010.2802+41.1104  558160 10.28020 41.11039   5.989766  0.001226
PSO J010.2892+41.1137  559275 10.28920 41.11369   5.490752  0.000669
PSO J010.2653+41.1177  560744 10.26526 41.11774   5.480610  0.000899
PSO J010.3311+41.1697  579629 10.33109 41.16968   5.959731  0.000756
PSO J010.2173+41.1990  590198 10.21726 41.19900   5.674482  0.000624
PSO J010.2306+41.2080  593291 10.23062 41.20800   5.731816  0.000696
PSO J010.1984+41.2271  599835 10.19838 41.22712   5.647904  0.000540
PSO J010.3924+41.2413  604014 10.39237 41.24127   5.432114  0.000970
PSO J010.2165+41.2454  605601 10.21647 41.24538   5.478024  0.000605
PSO J010.3449+41.3253  630309 10.34486 41.32527   5.316077  0.000362
PSO J010.3898+41.3510  637814 10.38984 41.35104   5.883648  0.000819
PSO J010.2952+41.3547  638937 10.29521 41.35469   5.542909  0.000743
PSO J011.4910+41.5886  795877 11.49100 41.58859   5.897280  0.001124
PSO J011.3678+41.6653  821905 11.36779 41.66528   5.348504  0.000777
PSO J011.3480+41.6679  822818 11.34797 41.66785   5.350273  0.000486
PSO J011.4153+41.6952  833340 11.41535 41.69523   5.406992  0.000658
PSO J011.3956+41.7058  837084 11.39562 41.70585   5.677025  0.000988
PSO J011.4116+41.7129  839843 11.41163 41.71287   5.505552  0.000832
PSO J011.4012+41.7728  864118 11.40118 41.77281   5.673610  0.001083
PSO J011.3869+41.7832  868482 11.38685 41.78318   5.013139  0.000904
PSO J011.4322+41.7896  871086 11.43220 41.78961   5.287755  0.000621
PSO J011.3491+41.7963  873650 11.34914 41.79628   5.299500  0.000772
PSO J011.4362+41.8307  884638 11.43623 41.83069   5.313930  0.001514
PSO J010.9112+41.7388  912203 10.91116 41.73882   5.136126  0.001153
PSO J011.0701+41.8081  927984 11.07009 41.80814   5.502632  0.000683
PSO J011.1048+41.5640  962944 11.10482 41.56403   5.310592  0.000482
PSO J011.1003+41.6244  980263 11.10030 41.62438   5.463642  0.000699
PSO J011.2702+41.6342  983901 11.27021 41.63418   5.936361  0.000761
PSO J011.3457+41.6423  986219 11.34574 41.64227   5.927803  0.000702
PSO J011.2895+41.6692  993817 11.28948 41.66922   5.091822  0.000309
PSO J011.2663+41.6984 1002019 11.26630 41.69843   6.917847  0.000712
PSO J011.3049+41.7008 1002719 11.30487 41.70076   6.232709  0.000551
PSO J011.2953+41.7592 1018792 11.29526 41.75921   6.439598  0.000642
PSO J011.2426+41.4924 1047858 11.24264 41.49238   6.765566  0.001106
PSO J011.2915+41.5051 1051194 11.29146 41.50506   6.097199  0.000697
PSO J011.3231+41.5173 1054216 11.32313 41.51733   6.827861  0.000685
PSO J011.2250+41.5293 1057118 11.22502 41.52930   6.720823  0.000786
PSO J011.2535+41.5728 1068323 11.25345 41.57283   6.840887  0.000706
PSO J011.2996+41.5939 1073964 11.29956 41.59392   6.121317  0.001111
PSO J011.1580+41.6269 1082599 11.15801 41.62692   6.785948  0.000829
PSO J011.1145+41.3342  111500 11.11446 41.33415   6.148177  0.000467
PSO J010.5899+41.4936 1121778 10.58993 41.49364   6.017554  0.000452
PSO J010.4952+41.5170 1126580 10.49523 41.51697   6.939892  0.000657
PSO J010.5139+41.5239 1127935 10.51391 41.52387   6.096101  0.000747
PSO J010.4706+41.5498 1133164 10.47056 41.54981   6.432137  0.000658
PSO J010.5993+41.6080 1144739 10.59931 41.60805   6.711531  0.000899
PSO J011.1143+41.3524  115763 11.11426 41.35237   6.166236  0.000861
PSO J011.0772+41.3526  115811 11.07720 41.35262   6.052530  0.000649
PSO J010.7180+41.6743 1159186 10.71796 41.67433   6.717355  0.000673
PSO J010.8075+41.6783 1159929 10.80751 41.67826   6.051359  0.000892
PSO J010.8324+41.6899 1161792 10.83240 41.68989   6.518225  0.000856
PSO J011.0997+41.3541  116193 11.09971 41.35410   6.377345  0.001936
PSO J010.8137+41.7508 1172796 10.81373 41.75078   6.939734  0.001115
PSO J010.7799+41.7731 1176867 10.77995 41.77309   6.300604  0.000768
PSO J011.0576+41.3610  117757 11.05758 41.36103   6.338277  0.001421
PSO J010.6819+41.5461 1208482 10.68185 41.54612   6.086135  0.000851
PSO J010.6904+41.5525 1210088 10.69044 41.55247   6.515751  0.001708
PSO J010.7164+41.5872 1218814 10.71644 41.58716   6.571259  0.000770
PSO J010.7668+41.6069 1223362 10.76680 41.60691   6.069588  0.000845
PSO J010.7188+41.6168 1225691 10.71879 41.61683   6.383206  0.000984
PSO J010.9195+41.3912  124684 10.91954 41.39119   6.218423  0.000619
PSO J011.1129+41.4347  134689 11.11291 41.43468   6.255852  0.000715
PSO J011.0236+41.4362  134977 11.02359 41.43624   6.161943  0.001827
PSO J010.4870+40.9145 1528836 10.48704 40.91448   6.766171  0.001121
PSO J010.5202+40.9235 1531495 10.52025 40.92351   6.709048  0.000812
PSO J010.5829+40.9388 1536017 10.58291 40.93881   6.721653  0.001760
PSO J010.5789+40.9497 1539023 10.57890 40.94970   6.656353  0.001670
PSO J010.4493+40.7436 1579774 10.44926 40.74361   6.697428  2.763240
PSO J010.4371+40.7695 1584618 10.43712 40.76953   6.505548  0.001239
PSO J010.5109+40.7756 1586191 10.51090 40.77556   6.869594  0.001006
PSO J010.5089+40.7955 1591351 10.50886 40.79553   6.485886  0.000751
PSO J010.5191+40.8415 1603637 10.51910 40.84153   6.356756  0.000928
PSO J010.5890+40.8551 1607222 10.58902 40.85514   6.982737  0.000827
PSO J010.6110+40.8716 1611660 10.61098 40.87161   6.789268  0.000846
PSO J010.5348+40.8843 1615258 10.53484 40.88435   6.578905  0.000730
PSO J010.5541+40.8954 1618180 10.55410 40.89543   6.682203  0.001311
PSO J010.7124+40.9888 1643405 10.71244 40.98884   6.337223  0.000727
PSO J010.6793+41.0151 1650650 10.67932 41.01514   6.888066  0.001037
PSO J010.6894+41.0169 1651120 10.68937 41.01690   6.280059  0.000944
PSO J010.7781+41.0580 1662720 10.77806 41.05801   6.896492  0.000972
PSO J010.7851+41.0604 1663251 10.78510 41.06038   6.928992  0.001190
PSO J010.9305+41.1794  169749 10.93051 41.17944   6.380876  0.002156
